Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Ukraine,Maize,2014,61589.0,527.5,77294.0,9.75
Ukraine,Maize,2015,57126.0,497.0,64306.0,10.38
Ukraine,Maize,2016,66024.0,640.8,51319.0,9.72
Ukraine,Maize,2017,55056.0,529.3,38331.0,9.77
Ukraine,Maize,2018,78439.0,548.1,25343.0,9.87
Ukraine,Maize,2019,71949.0,466.9,24325.0,10.68
Ukraine,Maize,2020,56175.0,501.6,24622.0,10.85
Ukraine,Maize,2021,76818.0,623.4,26974.0,9.34
Ukraine,Maize,2022,63491.0,557.1,19435.0,10.03
Ukraine,Maize,2023,78060.0,597.2,19356.0,10.87
Ukraine,Potatoes,1992,118906.0,531.7,66772.0,8.8
Ukraine,Potatoes,1993,136956.0,525.6,61843.0,7.97
Ukraine,Potatoes,1994,105449.0,493.9,56915.0,9.01
Ukraine,Potatoes,1995,96233.0,597.9,51986.0,8.9
Ukraine,Potatoes,1996,118859.0,563.4,47058.0,7.68
Ukraine,Potatoes,1997,105875.0,660.2,42129.0,7.87
Ukraine,Potatoes,1998,101804.0,599.5,37201.0,8.59
Ukraine,Potatoes,1999,82026.0,547.3,32272.0,9.58
Ukraine,Potatoes,2000,121632.0,521.7,27344.0,9.62
Ukraine,Potatoes,2001,108079.0,630.7,22415.0,8.99
Ukraine,Potatoes,2002,104374.0,544.3,17487.0,9.46
Ukraine,Potatoes,2003,116283.0,522.0,12558.0,8.46
Ukraine,Potatoes,2004,133386.0,645.3,15344.0,8.91
Ukraine,Potatoes,2005,128388.0,607.7,23022.0,8.99
Ukraine,Potatoes,2006,133199.0,560.7,28775.0,8.72
Ukraine,Potatoes,2007,131439.0,538.1,35540.0,10.15
Ukraine,Potatoes,2008,138728.0,544.5,53228.0,9.82
Ukraine,Potatoes,2009,139298.0,571.1,35707.0,9.56
Ukraine,Potatoes,2010,132481.0,669.4,61892.0,9.25
Ukraine,Potatoes,2011,168039.0,455.3,78674.0,9.17
Ukraine,Potatoes,2012,161001.0,561.3,90050.0,9.4
Ukraine,Potatoes,2013,159664.0,571.2,85989.0,9.69
Ukraine,Potatoes,2014,176447.0,527.5,77294.0,9.75
Ukraine,Potatoes,2015,161420.0,497.0,64306.0,10.38
Ukraine,Potatoes,2016,165830.0,640.8,51319.0,9.72
Ukraine,Potatoes,2017,167837.0,529.3,38331.0,9.77
Ukraine,Potatoes,2018,170498.0,548.1,25343.0,9.87
Ukraine,Potatoes,2019,154869.0,466.9,24325.0,10.68
Ukraine,Potatoes,2020,157244.0,501.6,24622.0,10.85
Ukraine,Potatoes,2021,166430.0,623.4,26974.0,9.34
Ukraine,Potatoes,2022,173538.0,557.1,19435.0,10.03
Ukraine,Potatoes,2023,176488.0,597.2,19356.0,10.87
Ukraine,"Rice, paddy",1992,37722.0,531.7,66772.0,8.8
Ukraine,"Rice, paddy",1993,29565.0,525.6,61843.0,7.97
Ukraine,"Rice, paddy",1994,35909.0,493.9,56915.0,9.01
Ukraine,"Rice, paddy",1995,36409.0,597.9,51986.0,8.9
Ukraine,"Rice, paddy",1996,35518.0,563.4,47058.0,7.68
Ukraine,"Rice, paddy",1997,28889.0,660.2,42129.0,7.87
Ukraine,"Rice, paddy",1998,30286.0,599.5,37201.0,8.59
Ukraine,"Rice, paddy",1999,29041.0,547.3,32272.0,9.58
Ukraine,"Rice, paddy",2000,35595.0,521.7,27344.0,9.62
Ukraine,"Rice, paddy",2001,36548.0,630.7,22415.0,8.99
Ukraine,"Rice, paddy",2002,39894.0,544.3,17487.0,9.46
Ukraine,"Rice, paddy",2003,37500.0,522.0,12558.0,8.46
Ukraine,"Rice, paddy",2004,37746.0,645.3,15344.0,8.91
Ukraine,"Rice, paddy",2005,43458.0,607.7,23022.0,8.99
Ukraine,"Rice, paddy",2006,46065.0,560.7,28775.0,8.72
Ukraine,"Rice, paddy",2007,51185.0,538.1,35540.0,10.15
Ukraine,"Rice, paddy",2008,50859.0,544.5,53228.0,9.82
Ukraine,"Rice, paddy",2009,58327.0,571.1,35707.0,9.56
Ukraine,"Rice, paddy",2010,50512.0,669.4,61892.0,9.25
Ukraine,"Rice, paddy",2011,57399.0,455.3,78674.0,9.17
Ukraine,"Rice, paddy",2012,61938.0,561.3,90050.0,9.4
Ukraine,"Rice, paddy",2013,59938.0,571.2,85989.0,9.69
Ukraine,"Rice, paddy",2014,49882.0,527.5,77294.0,9.75
Ukraine,"Rice, paddy",2015,53427.0,497.0,64306.0,10.38
Ukraine,"Rice, paddy",2016,53917.0,640.8,51319.0,9.72
Ukraine,"Rice, paddy",2017,50346.0,529.3,38331.0,9.77
Ukraine,"Rice, paddy",2018,54929.0,548.1,25343.0,9.87
Ukraine,"Rice, paddy",2019,51971.0,466.9,24325.0,10.68
Ukraine,"Rice, paddy",2020,54179.0,501.6,24622.0,10.85
Ukraine,"Rice, paddy",2021,48990.0,623.4,26974.0,9.34
Ukraine,"Rice, paddy",2022,44143.0,557.1,19435.0,10.03
Ukraine,"Rice, paddy",2023,50364.0,597.2,19356.0,10.87
Ukraine,Sorghum,1992,8571.0,531.7,66772.0,8.8
Ukraine,Sorghum,1993,7143.0,525.6,61843.0,7.97
Ukraine,Sorghum,1994,6000.0,493.9,56915.0,9.01
Ukraine,Sorghum,1995,8942.0,597.9,51986.0,8.9
Ukraine,Sorghum,1996,7143.0,563.4,47058.0,7.68
Ukraine,Sorghum,1997,8675.0,660.2,42129.0,7.87
Ukraine,Sorghum,1998,6087.0,599.5,37201.0,8.59
Ukraine,Sorghum,1999,6964.0,547.3,32272.0,9.58
Ukraine,Sorghum,2000,11458.0,521.7,27344.0,9.62
Ukraine,Sorghum,2001,9952.0,630.7,22415.0,8.99
Ukraine,Sorghum,2002,13276.0,544.3,17487.0,9.46
Ukraine,Sorghum,2003,12903.0,522.0,12558.0,8.46
Ukraine,Sorghum,2004,18258.0,645.3,15344.0,8.91
Ukraine,Sorghum,2005,26816.0,607.7,23022.0,8.99
Ukraine,Sorghum,2006,18587.0,560.7,28775.0,8.72
Ukraine,Sorghum,2007,15067.0,538.1,35540.0,10.15
Ukraine,Sorghum,2008,20660.0,544.5,53228.0,9.82
Ukraine,Sorghum,2009,21276.0,571.1,35707.0,9.56
Ukraine,Sorghum,2010,21394.0,669.4,61892.0,9.25
Ukraine,Sorghum,2011,26372.0,455.3,78674.0,9.17
Ukraine,Sorghum,2012,15230.0,561.3,90050.0,9.4
Ukraine,Sorghum,2013,27409.0,571.2,85989.0,9.69
Ukraine,Sorghum,2014,26981.0,527.5,77294.0,9.75
Ukraine,Sorghum,2015,37209.0,497.0,64306.0,10.38
Ukraine,Sorghum,2016,38990.0,640.8,51319.0,9.72
Ukraine,Sorghum,2017,27958.0,529.3,38331.0,9.77
Ukraine,Sorghum,2018,46296.0,548.1,25343.0,9.87
Ukraine,Sorghum,2019,41032.0,466.9,24325.0,10.68
Ukraine,Sorghum,2020,22576.0,501.6,24622.0,10.85
Ukraine,Sorghum,2021,41525.0,623.4,26974.0,9.34
Ukraine,Sorghum,2022,26520.0,557.1,19435.0,10.03
Ukraine,Sorghum,2023,32845.0,597.2,19356.0,10.87
Ukraine,Soybeans,1992,7836.0,531.7,66772.0,8.8
Ukraine,Soybeans,1993,8714.0,525.6,61843.0,7.97
Ukraine,Soybeans,1994,7203.0,493.9,56915.0,9.01
Ukraine,Soybeans,1995,9679.0,597.9,51986.0,8.9
Ukraine,Soybeans,1996,9375.0,563.4,47058.0,7.68
Ukraine,Soybeans,1997,13565.0,660.2,42129.0,7.87
Ukraine,Soybeans,1998,11412.0,599.5,37201.0,8.59
Ukraine,Soybeans,1999,10733.0,547.3,32272.0,9.58
Ukraine,Soybeans,2000,10627.0,521.7,27344.0,9.62
Ukraine,Soybeans,2001,10123.0,630.7,22415.0,8.99
Ukraine,Soybeans,2002,12699.0,544.3,17487.0,9.46
Ukraine,Soybeans,2003,12226.0,522.0,12558.0,8.46
Ukraine,Soybeans,2004,14175.0,645.3,15344.0,8.91
Ukraine,Soybeans,2005,14527.0,607.7,23022.0,8.99
Ukraine,Soybeans,2006,12445.0,560.7,28775.0,8.72
Ukraine,Soybeans,2007,12392.0,538.1,35540.0,10.15
Ukraine,Soybeans,2008,15111.0,544.5,53228.0,9.82
Ukraine,Soybeans,2009,16763.0,571.1,35707.0,9.56
Ukraine,Soybeans,2010,16207.0,669.4,61892.0,9.25
Ukraine,Soybeans,2011,20394.0,455.3,78674.0,9.17
Ukraine,Soybeans,2012,17065.0,561.3,90050.0,9.4
Ukraine,Soybeans,2013,20535.0,571.2,85989.0,9.69
Ukraine,Soybeans,2014,21652.0,527.5,77294.0,9.75
Ukraine,Soybeans,2015,18405.0,497.0,64306.0,10.38
Ukraine,Soybeans,2016,23002.0,640.8,51319.0,9.72
Ukraine,Soybeans,2017,19675.0,529.3,38331.0,9.77
Ukraine,Soybeans,2018,25804.0,548.1,25343.0,9.87
Ukraine,Soybeans,2019,22933.0,466.9,24325.0,10.68
Ukraine,Soybeans,2020,20506.0,501.6,24622.0,10.85
Ukraine,Soybeans,2021,26406.0,623.4,26974.0,9.34
Ukraine,Soybeans,2022,22550.0,557.1,19435.0,10.03
Ukraine,Soybeans,2023,25859.0,597.2,19356.0,10.87
Ukraine,Wheat,1992,30926.0,531.7,66772.0,8.8
Ukraine,Wheat,1993,37980.0,525.6,61843.0,7.97
Ukraine,Wheat,1994,30745.0,493.9,56915.0,9.01
Ukraine,Wheat,1995,29699.0,597.9,51986.0,8.9
Ukraine,Wheat,1996,22993.0,563.4,47058.0,7.68
Ukraine,Wheat,1997,28277.0,660.2,42129.0,7.87
Ukraine,Wheat,1998,26479.0,599.5,37201.0,8.59
Ukraine,Wheat,1999,22903.0,547.3,32272.0,9.58
Ukraine,Wheat,2000,19756.0,521.7,27344.0,9.62
Ukraine,Wheat,2001,31020.0,630.7,22415.0,8.99
Ukraine,Wheat,2002,30455.0,544.3,17487.0,9.46
Ukraine,Wheat,2003,29385.0,522.0,12558.0,8.46
Ukraine,Wheat,2004,31661.0,645.3,15344.0,8.91
Ukraine,Wheat,2005,28457.0,607.7,23022.0,8.99
Ukraine,Wheat,2006,25308.0,560.7,28775.0,8.72
Ukraine,Wheat,2007,23420.0,538.1,35540.0,10.15
Ukraine,Wheat,2008,36698.0,544.5,53228.0,9.82
Ukraine,Wheat,2009,30930.0,571.1,35707.0,9.56
Ukraine,Wheat,2010,26816.0,669.4,61892.0,9.25
Ukraine,Wheat,2011,33533.0,455.3,78674.0,9.17
Ukraine,Wheat,2012,27999.0,561.3,90050.0,9.4
Ukraine,Wheat,2013,33931.0,571.2,85989.0,9.69
Ukraine,Wheat,2014,40119.0,527.5,77294.0,9.75
Ukraine,Wheat,2015,38792.0,497.0,64306.0,10.38
Ukraine,Wheat,2016,42056.0,640.8,51319.0,9.72
Ukraine,Wheat,2017,41097.0,529.3,38331.0,9.77
Ukraine,Wheat,2018,37242.0,548.1,25343.0,9.87
Ukraine,Wheat,2019,41566.0,466.9,24325.0,10.68
Ukraine,Wheat,2020,37950.0,501.6,24622.0,10.85
Ukraine,Wheat,2021,45332.0,623.4,26974.0,9.34
Ukraine,Wheat,2022,39249.0,557.1,19435.0,10.03
Ukraine,Wheat,2023,46422.0,597.2,19356.0,10.87
United Kingdom of Great Britain and Northern Ireland,Potatoes,1990,365161.0,1205.6,29517.0,9.49
United Kingdom of Great Britain and Northern Ireland,Potatoes,1991,354068.0,1034.3,29022.0,8.73
United Kingdom of Great Britain and Northern Ireland,Potatoes,1992,433870.0,1244.6,31077.0,8.86
United Kingdom of Great Britain and Northern Ireland,Potatoes,1993,415790.0,1208.3,32387.0,8.48
United Kingdom of Great Britain and Northern Ireland,Potatoes,1994,399956.0,1252.2,33929.0,9.03
United Kingdom of Great Britain and Northern Ireland,Potatoes,1995,374503.0,1091.0,33743.0,9.39
United Kingdom of Great Britain and Northern Ireland,Potatoes,1996,407441.0,970.4,35579.0,8.39
United Kingdom of Great Britain and Northern Ireland,Potatoes,1997,429656.0,1070.3,35490.0,9.56
United Kingdom of Great Britain and Northern Ireland,Potatoes,1998,391347.0,1321.1,35422.0,9.3
United Kingdom of Great Britain and Northern Ireland,Potatoes,1999,401515.0,1281.5,35537.0,9.5
United Kingdom of Great Britain and Northern Ireland,Potatoes,2000,399759.0,1355.4,33031.0,9.23
United Kingdom of Great Britain and Northern Ireland,Potatoes,2001,402970.0,1071.7,32893.0,9.01
United Kingdom of Great Britain and Northern Ireland,Potatoes,2002,440886.0,1364.4,30995.0,9.56
United Kingdom of Great Britain and Northern Ireland,Potatoes,2003,408138.0,923.5,30754.0,9.6
United Kingdom of Great Britain and Northern Ireland,Potatoes,2004,424781.0,1174.0,31224.0,9.46
United Kingdom of Great Britain and Northern Ireland,Potatoes,2005,435153.0,1087.3,31415.0,9.48
United Kingdom of Great Britain and Northern Ireland,Potatoes,2006,415887.0,1142.6,22588.0,9.71
United Kingdom of Great Britain and Northern Ireland,Potatoes,2007,401926.0,1173.3,22332.0,9.71
United Kingdom of Great Britain and Northern Ireland,Potatoes,2008,416597.0,1291.5,21597.0,9.23
United Kingdom of Great Britain and Northern Ireland,Potatoes,2009,444167.0,1243.8,21324.0,9.33
United Kingdom of Great Britain and Northern Ireland,Potatoes,2010,438841.0,1029.5,16771.0,8.21
United Kingdom of Great Britain and Northern Ireland,Potatoes,2011,432192.0,1134.7,24427.0,9.54
United Kingdom of Great Britain and Northern Ireland,Potatoes,2012,305570.0,1357.5,20243.0,8.96
United Kingdom of Great Britain and Northern Ireland,Potatoes,2013,408993.0,1120.2,16601.0,8.92
United Kingdom of Great Britain and Northern Ireland,Potatoes,2014,419220.0,1353.6,22848.0,9.96
United Kingdom of Great Britain and Northern Ireland,Potatoes,2015,437519.0,1256.0,21446.0,9.23
United Kingdom of Great Britain and Northern Ireland,Potatoes,2016,388129.0,1152.8,18250.0,9.39
United Kingdom of Great Britain and Northern Ireland,Potatoes,2017,425890.0,1158.8,18525.0,9.65
United Kingdom of Great Britain and Northern Ireland,Potatoes,2018,361429.0,1105.1,18129.0,9.54
United Kingdom of Great Britain and Northern Ireland,Potatoes,2019,368542.0,1260.6,18993.0,9.62
United Kingdom of Great Britain and Northern Ireland,Potatoes,2020,387100.0,1316.5,15023.0,9.72
United Kingdom of Great Britain and Northern Ireland,Potatoes,2021,374400.0,1135.0,14794.0,9.44
United Kingdom of Great Britain and Northern Ireland,Potatoes,2022,400427.0,1121.5,16983.0,10.13
United Kingdom of Great Britain and Northern Ireland,Potatoes,2023,408749.0,1404.1,16983.0,10.14
United Kingdom of Great Britain and Northern Ireland,Wheat,1990,69712.0,1205.6,29517.0,9.49
United Kingdom of Great Britain and Northern Ireland,Wheat,1991,72519.0,1034.3,29022.0,8.73
United Kingdom of Great Britain and Northern Ireland,Wheat,1992,68194.0,1244.6,31077.0,8.86
United Kingdom of Great Britain and Northern Ireland,Wheat,1993,73282.0,1208.3,32387.0,8.48
United Kingdom of Great Britain and Northern Ireland,Wheat,1994,73520.0,1252.2,33929.0,9.03
United Kingdom of Great Britain and Northern Ireland,Wheat,1995,76992.0,1091.0,33743.0,9.39
United Kingdom of Great Britain and Northern Ireland,Wheat,1996,81315.0,970.4,35579.0,8.39
United Kingdom of Great Britain and Northern Ireland,Wheat,1997,73776.0,1070.3,35490.0,9.56
United Kingdom of Great Britain and Northern Ireland,Wheat,1998,75542.0,1321.1,35422.0,9.3
United Kingdom of Great Britain and Northern Ireland,Wheat,1999,80495.0,1281.5,35537.0,9.5
United Kingdom of Great Britain and Northern Ireland,Wheat,2000,80075.0,1355.4,33031.0,9.23
United Kingdom of Great Britain and Northern Ireland,Wheat,2001,70827.0,1071.7,32893.0,9.01
United Kingdom of Great Britain and Northern Ireland,Wheat,2002,80028.0,1364.4,30995.0,9.56
United Kingdom of Great Britain and Northern Ireland,Wheat,2003,77798.0,923.5,30754.0,9.6
United Kingdom of Great Britain and Northern Ireland,Wheat,2004,77754.0,1174.0,31224.0,9.46
United Kingdom of Great Britain and Northern Ireland,Wheat,2005,79609.0,1087.3,31415.0,9.48
United Kingdom of Great Britain and Northern Ireland,Wheat,2006,80361.0,1142.6,22588.0,9.71
United Kingdom of Great Britain and Northern Ireland,Wheat,2007,72244.0,1173.3,22332.0,9.71
United Kingdom of Great Britain and Northern Ireland,Wheat,2008,82814.0,1291.5,21597.0,9.23
United Kingdom of Great Britain and Northern Ireland,Wheat,2009,79284.0,1243.8,21324.0,9.33
United Kingdom of Great Britain and Northern Ireland,Wheat,2010,76746.0,1029.5,16771.0,8.21
United Kingdom of Great Britain and Northern Ireland,Wheat,2011,77471.0,1134.7,24427.0,9.54
United Kingdom of Great Britain and Northern Ireland,Wheat,2012,66571.0,1357.5,20243.0,8.96
United Kingdom of Great Britain and Northern Ireland,Wheat,2013,73838.0,1120.2,16601.0,8.92
United Kingdom of Great Britain and Northern Ireland,Wheat,2014,85786.0,1353.6,22848.0,9.96
United Kingdom of Great Britain and Northern Ireland,Wheat,2015,89760.0,1256.0,21446.0,9.23
United Kingdom of Great Britain and Northern Ireland,Wheat,2016,78897.0,1152.8,18250.0,9.39
United Kingdom of Great Britain and Northern Ireland,Wheat,2017,82796.0,1158.8,18525.0,9.65
United Kingdom of Great Britain and Northern Ireland,Wheat,2018,77546.0,1105.1,18129.0,9.54
United Kingdom of Great Britain and Northern Ireland,Wheat,2019,89345.0,1260.6,18993.0,9.62
United Kingdom of Great Britain and Northern Ireland,Wheat,2020,69632.0,1316.5,15023.0,9.72
United Kingdom of Great Britain and Northern Ireland,Wheat,2021,78145.0,1135.0,14794.0,9.44
United Kingdom of Great Britain and Northern Ireland,Wheat,2022,85904.0,1121.5,16983.0,10.13
United Kingdom of Great Britain and Northern Ireland,Wheat,2023,81279.0,1404.1,16983.0,10.14
United Republic of Tanzania,Cassava,1990,132021.0,973.7,20.0,22.68
United Republic of Tanzania,Cassava,1991,123469.0,1015.5,20.0,22.62
United Republic of Tanzania,Cassava,1992,104021.0,939.9,20.0,22.7
United Republic of Tanzania,Cassava,1993,104000.0,843.3,20.0,22.56
United Republic of Tanzania,Cassava,1994,103999.0,986.4,715.0,22.73
United Republic of Tanzania,Cassava,1995,102066.0,917.7,557.0,22.9
United Republic of Tanzania,Cassava,1996,101897.0,942.1,7.0,22.66
United Republic of Tanzania,Cassava,1997,85968.0,1079.0,49.0,22.8
United Republic of Tanzania,Cassava,1998,70767.0,985.9,1.0,23.01
United Republic of Tanzania,Cassava,1999,82143.0,942.3,1.0,22.68
United Republic of Tanzania,Cassava,2000,65976.0,879.8,1.0,22.74
United Republic of Tanzania,Cassava,2001,65613.0,916.6,1.0,22.86
United Republic of Tanzania,Cassava,2002,78395.0,1082.1,1.0,23.0
United Republic of Tanzania,Cassava,2003,45737.0,792.0,1.0,23.21
United Republic of Tanzania,Cassava,2004,46559.0,987.0,1.0,22.78
United Republic of Tanzania,Cassava,2005,61113.0,779.5,1.0,23.05
United Republic of Tanzania,Cassava,2006,62006.0,1127.7,1.0,22.75
United Republic of Tanzania,Cassava,2007,66733.0,918.2,1.0,22.75
United Republic of Tanzania,Cassava,2008,64368.0,926.7,1.0,22.58
United Republic of Tanzania,Cassava,2009,54712.0,926.0,1.0,22.93
United Republic of Tanzania,Cassava,2010,52096.0,874.7,1.0,23.13
United Republic of Tanzania,Cassava,2011,62808.0,972.8,1.0,22.72
United Republic of Tanzania,Cassava,2012,57228.0,820.6,1.0,22.72
United Republic of Tanzania,Cassava,2013,55057.0,950.4,1.0,22.89
United Republic of Tanzania,Cassava,2014,62374.0,933.7,1.0,22.83
United Republic of Tanzania,Cassava,2015,53762.0,967.4,1.0,22.96
United Republic of Tanzania,Cassava,2016,52272.0,1063.3,1.0,23.12
United Republic of Tanzania,Cassava,2017,33482.0,957.2,1.0,23.19
United Republic of Tanzania,Cassava,2018,85126.0,1037.4,1.0,22.77
United Republic of Tanzania,Cassava,2019,82598.0,1141.2,1.0,23.09
United Republic of Tanzania,Cassava,2020,69373.0,1206.2,1.0,23.0
United Republic of Tanzania,Cassava,2021,62070.0,979.2,1.0,22.94
United Republic of Tanzania,Cassava,2022,63874.0,998.6,1.0,22.86
United Republic of Tanzania,Cassava,2023,64020.0,1090.8,1.0,23.22
United Republic of Tanzania,Maize,1990,14988.0,973.7,20.0,22.68
United Republic of Tanzania,Maize,1991,12616.0,1015.5,20.0,22.62
United Republic of Tanzania,Maize,1992,11668.0,939.9,20.0,22.7
United Republic of Tanzania,Maize,1993,12512.0,843.3,20.0,22.56
United Republic of Tanzania,Maize,1994,12351.0,986.4,715.0,22.73
United Republic of Tanzania,Maize,1995,21012.0,917.7,557.0,22.9
United Republic of Tanzania,Maize,1996,17861.0,942.1,7.0,22.66
United Republic of Tanzania,Maize,1997,11708.0,1079.0,49.0,22.8
United Republic of Tanzania,Maize,1998,12857.0,985.9,1.0,23.01
United Republic of Tanzania,Maize,1999,25283.0,942.3,1.0,22.68
United Republic of Tanzania,Maize,2000,19314.0,879.8,1.0,22.74
United Republic of Tanzania,Maize,2001,31359.0,916.6,1.0,22.86
United Republic of Tanzania,Maize,2002,25657.0,1082.1,1.0,23.0
United Republic of Tanzania,Maize,2003,7549.0,792.0,1.0,23.21
United Republic of Tanzania,Maize,2004,14659.0,987.0,1.0,22.78
United Republic of Tanzania,Maize,2005,10071.0,779.5,1.0,23.05
United Republic of Tanzania,Maize,2006,13318.0,1127.7,1.0,22.75
United Republic of Tanzania,Maize,2007,14071.0,918.2,1.0,22.75
United Republic of Tanzania,Maize,2008,13667.0,926.7,1.0,22.58
United Republic of Tanzania,Maize,2009,11232.0,926.0,1.0,22.93
United Republic of Tanzania,Maize,2010,15515.0,874.7,1.0,23.13
United Republic of Tanzania,Maize,2011,13203.0,972.8,1.0,22.72
United Republic of Tanzania,Maize,2012,12395.0,820.6,1.0,22.72
United Republic of Tanzania,Maize,2013,13000.0,950.4,1.0,22.89
United Republic of Tanzania,Maize,2014,16250.0,933.7,1.0,22.83
United Republic of Tanzania,Maize,2015,15584.0,967.4,1.0,22.96
United Republic of Tanzania,Maize,2016,15856.0,1063.3,1.0,23.12
United Republic of Tanzania,Maize,2017,17499.0,957.2,1.0,23.19
United Republic of Tanzania,Maize,2018,17689.0,1037.4,1.0,22.77
United Republic of Tanzania,Maize,2019,16485.0,1141.2,1.0,23.09
United Republic of Tanzania,Maize,2020,15979.0,1206.2,1.0,23.0
United Republic of Tanzania,Maize,2021,15998.0,979.2,1.0,22.94
United Republic of Tanzania,Maize,2022,16343.0,998.6,1.0,22.86
United Republic of Tanzania,Maize,2023,19074.0,1090.8,1.0,23.22
United Republic of Tanzania,Plantains and others,1990,26028.0,973.7,20.0,22.68
United Republic of Tanzania,Plantains and others,1991,26087.0,1015.5,20.0,22.62
United Republic of Tanzania,Plantains and others,1992,25918.0,939.9,20.0,22.7
United Republic of Tanzania,Plantains and others,1993,25814.0,843.3,20.0,22.56
United Republic of Tanzania,Plantains and others,1994,26072.0,986.4,715.0,22.73
United Republic of Tanzania,Plantains and others,1995,26225.0,917.7,557.0,22.9
United Republic of Tanzania,Plantains and others,1996,26593.0,942.1,7.0,22.66
United Republic of Tanzania,Plantains and others,1997,25025.0,1079.0,49.0,22.8
United Republic of Tanzania,Plantains and others,1998,24972.0,985.9,1.0,23.01
United Republic of Tanzania,Plantains and others,1999,29708.0,942.3,1.0,22.68
United Republic of Tanzania,Plantains and others,2000,23153.0,879.8,1.0,22.74
United Republic of Tanzania,Plantains and others,2001,20250.0,916.6,1.0,22.86
United Republic of Tanzania,Plantains and others,2002,19532.0,1082.1,1.0,23.0
United Republic of Tanzania,Plantains and others,2003,20665.0,792.0,1.0,23.21
United Republic of Tanzania,Plantains and others,2004,21951.0,987.0,1.0,22.78
United Republic of Tanzania,Plantains and others,2005,21779.0,779.5,1.0,23.05
United Republic of Tanzania,Plantains and others,2006,21559.0,1127.7,1.0,22.75
United Republic of Tanzania,Plantains and others,2007,21340.0,918.2,1.0,22.75
United Republic of Tanzania,Plantains and others,2008,21120.0,926.7,1.0,22.58
United Republic of Tanzania,Plantains and others,2009,20901.0,926.0,1.0,22.93
United Republic of Tanzania,Plantains and others,2010,20681.0,874.7,1.0,23.13
United Republic of Tanzania,Plantains and others,2011,20462.0,972.8,1.0,22.72
United Republic of Tanzania,Plantains and others,2012,20242.0,820.6,1.0,22.72
United Republic of Tanzania,Plantains and others,2013,20023.0,950.4,1.0,22.89
United Republic of Tanzania,Plantains and others,2014,19665.0,933.7,1.0,22.83
United Republic of Tanzania,Plantains and others,2015,19578.0,967.4,1.0,22.96
United Republic of Tanzania,Plantains and others,2016,19308.0,1063.3,1.0,23.12
United Republic of Tanzania,Plantains and others,2017,18956.0,957.2,1.0,23.19
United Republic of Tanzania,Plantains and others,2018,18646.0,1037.4,1.0,22.77
United Republic of Tanzania,Plantains and others,2019,18444.0,1141.2,1.0,23.09
United Republic of Tanzania,Plantains and others,2020,18194.0,1206.2,1.0,23.0
United Republic of Tanzania,Plantains and others,2021,18156.0,979.2,1.0,22.94
United Republic of Tanzania,Plantains and others,2022,18119.0,998.6,1.0,22.86
United Republic of Tanzania,Plantains and others,2023,18167.0,1090.8,1.0,23.22
United Republic of Tanzania,Potatoes,1990,59853.0,973.7,20.0,22.68
United Republic of Tanzania,Potatoes,1991,61749.0,1015.5,20.0,22.62
United Republic of Tanzania,Potatoes,1992,63645.0,939.9,20.0,22.7
United Republic of Tanzania,Potatoes,1993,65541.0,843.3,20.0,22.56
United Republic of Tanzania,Potatoes,1994,67437.0,986.4,715.0,22.73
United Republic of Tanzania,Potatoes,1995,69333.0,917.7,557.0,22.9
United Republic of Tanzania,Potatoes,1996,71230.0,942.1,7.0,22.66
United Republic of Tanzania,Potatoes,1997,73125.0,1079.0,49.0,22.8
United Republic of Tanzania,Potatoes,1998,75021.0,985.9,1.0,23.01
United Republic of Tanzania,Potatoes,1999,76918.0,942.3,1.0,22.68
United Republic of Tanzania,Potatoes,2000,78814.0,879.8,1.0,22.74
United Republic of Tanzania,Potatoes,2001,80710.0,916.6,1.0,22.86
United Republic of Tanzania,Potatoes,2002,82606.0,1082.1,1.0,23.0
United Republic of Tanzania,Potatoes,2003,82208.0,792.0,1.0,23.21
United Republic of Tanzania,Potatoes,2004,81863.0,987.0,1.0,22.78
United Republic of Tanzania,Potatoes,2005,51672.0,779.5,1.0,23.05
United Republic of Tanzania,Potatoes,2006,52381.0,1127.7,1.0,22.75
United Republic of Tanzania,Potatoes,2007,52000.0,918.2,1.0,22.75
United Republic of Tanzania,Potatoes,2008,53807.0,926.7,1.0,22.58
United Republic of Tanzania,Potatoes,2009,43997.0,926.0,1.0,22.93
United Republic of Tanzania,Potatoes,2010,85134.0,874.7,1.0,23.13
United Republic of Tanzania,Potatoes,2011,76593.0,972.8,1.0,22.72
United Republic of Tanzania,Potatoes,2012,73320.0,820.6,1.0,22.72
United Republic of Tanzania,Potatoes,2013,87000.0,950.4,1.0,22.89
United Republic of Tanzania,Potatoes,2014,91651.0,933.7,1.0,22.83
United Republic of Tanzania,Potatoes,2015,84410.0,967.4,1.0,22.96
United Republic of Tanzania,Potatoes,2016,74281.0,1063.3,1.0,23.12
United Republic of Tanzania,Potatoes,2017,35538.0,957.2,1.0,23.19
United Republic of Tanzania,Potatoes,2018,111846.0,1037.4,1.0,22.77
United Republic of Tanzania,Potatoes,2019,104914.0,1141.2,1.0,23.09
United Republic of Tanzania,Potatoes,2020,89220.0,1206.2,1.0,23.0
United Republic of Tanzania,Potatoes,2021,82940.0,979.2,1.0,22.94
